PID,SMILES,Cp,No Zero Cp Group
P470016,*O[Si](*)(C)CCCCCOc1ccc(OC(=O)c2ccc(OC)cc2)cc1,1282.5,True
P470017,*O[Si](*)(C)CCCCCCOc1ccc(OC(=O)c2ccc(OC)cc2)cc1,1302.27,True
P470018,*O[Si](*)(C)CCCCCCCCCCOc1ccc(OC(=O)c2ccc(OC)cc2)cc1,1368.39,True
P470019,*O[Si](*)(C)CCCCCOc1ccc(OC(=O)c2ccc(OCC)cc2)cc1,1302.27,True
P470020,*O[Si](*)(C)CCCCCOc1ccc(OC(=O)c2ccc(OCCCC)cc2)cc1,1337.64,True
P470021,*O[Si](*)(C)CCCCCOc1ccc(OC(=O)c2ccc(OCCCCCC)cc2)cc1,1368.39,True
P470022,*O[Si](*)(C)CCCCCOc1ccc(OC(=O)c2ccc(OCCCCCCCC)cc2)cc1,1395.36,True
P470023,*O[Si](*)(C)CCCC(=O)O,1444.3,True
P470024,*O[Si](*)(C)CCCC(=O)OC,1489.74,True
P470025,*O[Si](*)(C)CCCC(=O)OCC,1517.55,True
P470026,*O[Si](*)(C)CCCC(=O)OCCCC,1560.74,True
P470027,*O[Si](*)(C)CCCC(=O)OCCO,1444.73,True
P470028,*C#CC#C[Si](*)(c1ccccc1)c1ccccc1,985.43,True
P470029,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,1187.23,True
P470030,*O[Si](*)(C)CCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,1212.86,True
P470031,*O[Si](*)(C)CCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,1236.46,True
P470032,*O[Si](*)(C)CCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1287.24,True
P470033,*/C=C/[Si](*)(c1ccccc1)c1ccccc1,1161.41,True
P470035,*O[Si](*)(C)CCC#N,1417.53,True
P470036,*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,1258.25,True
P470037,*[Si](*)(OCC)OCC,1567.27,True
P470041,*O[Si](C)(C)CC[Si](*)(C)C,1704.13,True
P470042,*O[Si](C)(C)CCCCCC[Si](*)(C)C,1734.89,True
P470043,*O[Si](C)(C)CCCCCCCC[Si](*)(C)C,1744.28,True
P470044,*O[Si](C)(C)c1cccc([Si](*)(C)C)c1,1405.84,True
P470045,*O[Si](*)(C)OCCOCCOCCOCCOCCOCCOCCOCCOC,1522.78,True
P470046,*O[Si](*)(C)C=C,1471.12,True
P470047,*O[Si](C)(C)CC[Si](C)(C)Oc1c(C)cc(-c2cc(C)c(*)c(C)c2)cc1C,1390.48,True
P470048,*O[Si](C)(C)c1ccc([Si](C)(C)Oc2c(C)cc(-c3cc(C)c(*)c(C)c3)cc2C)cc1,1294.82,True
P470049,*C[Si](*)(C)c1ccccc1,1322.71,True
P470055,*[Si](*)(CC)CC,1796.76,True
P470056,*[Si](*)(CCC)CCC,1799.72,True
P470057,*[Si](*)(CCCC)CCCC,1801.39,True
P470058,*[Si](*)(CCCCCCC)CCCCCCC,1803.76,True
P470059,*[Si](*)(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC,1805.49,True
P470060,*[Si](*)(CCCCC)CCCCCC,1802.87,True
P470061,*[Si](*)(CCCCCC)CCCCCCC,1803.5,True
P470062,*[Si](*)(CCCC)CCCCC,1801.98,True
P470063,*[Si](*)(CCC)CCCCC,1801.39,True
P470064,*[Si](*)(CCCCCCCC)CCCCCCCC,1804.18,True
P470065,*[Si](*)(CCCCCCCCC)CCCCCCCCC,1804.51,True
P470066,*[Si](*)(CCCCCCCCCC)CCCCCCCCCC,1804.78,True
P470067,*[Si](*)(CCCCCCCCCCC)CCCCCCCCCCC,1805.0,True
P470068,*[Si](*)(CCCCCCCCCCCC)CCCCCCCCCCCC,1805.19,True
P470069,*[Si](*)(C)CCC,1796.76,True
P470070,*O[Si](C)(C)[Si](*)(C)C,1676.33,True
P470071,*O[Si](*)(CCC(F)(F)F)CCC(F)(F)F,1231.85,True
P470072,*C[Si](*)(C)CCCc1ccccc1O,1375.61,True
P470073,*O[Si](*)(C)CCCc1ccccc1O,1313.1,True
P470074,*O[Si](*)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1139.54,True
P470078,*O[Si](*)(C)C1CC2CC1CC2OC(=O)OC(C)(C)C,1423.83,True
P470079,*[Si](*)(CCCCC)CCCCCCCC,1803.5,True
P470080,*[Si](*)(CCCCC)CCCCCCCCCCCC,1804.35,True
P470081,*C[Si](C)(C)[Si](*)(C)C,1792.39,True
P470082,*C[Si](C)(C)[Si](C)(C)[Si](C)(C)[Si](*)(C)C,1791.29,True
P470083,*c1ccc([Si](*)(C)C)cc1,1312.31,True
P470084,*c1ccc([Si](*)(C)OC)cc1,1281.49,True
P470085,*c1ccc([Si](*)(OCC)c2ccccc2)cc1,1199.23,True
P470086,*c1ccc([Si](*)(C)OCC)cc1,1330.59,True
P470087,*c1ccc([Si](*)(C)CCCC)cc1,1440.7,True
P470088,*c1ccc([Si](*)(OCC)OCC)cc1,1342.79,True
P470089,*c1ccc([Si](*)(CCCC)OCC)cc1,1434.93,True
P470090,*c1ccc([Si](*)(CCCC)CCCC)cc1,1516.2,True
P470091,*c1ccc([Si](*)(C)CCCCCC)cc1,1494.75,True
P470092,*c1ccc([Si](*)(C)Cl)cc1,1094.7,True
P470093,*c1ccc([Si](*)(C)F)cc1,1193.85,True
P470094,*c1ccc([Si](*)(C)c2ccccc2)cc1,1165.52,True
P470095,*c1ccc([Si](*)(C)c2ccc(Cl)cc2)cc1,1073.94,True
P470096,*c1ccc([Si](*)(C)c2ccc(Br)cc2)cc1,888.07,True
P470097,*c1ccc([Si](*)(C)c2ccc(C#C[Si](C)(C)C)cc2)cc1,1239.98,True
P470099,*c1ccc([Si](*)(C)c2ccc(CN(C)C)cc2)cc1,1294.65,True
P470100,*c1ccc([Si](*)(OCC)c2ccc(CN(C)C)cc2)cc1,1306.81,True
P470101,*c1ccc([Si](*)(C)C=C)cc1,1271.37,True
P470102,*c1ccc([Si](*)(C)C#C)cc1,1141.64,True
P470103,*c1ccc([Si](*)(C)c2ccc(C#C)cc2)cc1,1102.51,True
P470108,*c1ccc([Si](*)(C)CCc2ccccc2)cc1,1251.14,True
P470109,*c1ccc([Si](*)(C)CC[Si](C)(C)C)cc1,1494.02,True
P470110,*c1ccc([Si](*)(CC[Si](C)(C)C)c2ccccc2)cc1,1344.52,True
P470111,*c1cccc([Si](*)(C)CC[Si](C)(C)C)c1,1494.02,True
P470118,*C#Cc1cccc(C#C[Si](*)(c2ccccc2)c2ccccc2)c1,998.49,True
P470119,*c1ccc(/C=C/c2ccc(/C=C/c3ccc([Si](*)(c4ccccc4)c4ccccc4)cc3)cc2)cc1,1113.12,True
P470120,*c1ccc(/C=C/c2ccc(/C=C/c3ccc([Si](*)(CCCC)CCCC)cc3)cc2)cc1,1326.54,True
P470121,*[Si](*)(CCCC)CCCCCC,1802.46,True
P470127,*O[Si](C)(C=C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,1424.49,True
P470129,*O[Si](C)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,1195.48,True
P470130,*[Si](*)(C)c1ccccc1,1258.67,True
P470131,*O[Si](*)(C)OCCCCCCCCCCCOc1ccc(C2COC(c3ccc(OC)cc3)OC2)cc1,1394.33,True
P470132,*O[Si](*)(C)OCCCCCCCCCCCOc1ccc(C2COC(c3ccc(OCC(C)CC)cc3)OC2)cc1,1428.4,True
P470133,*Cc1ccccc1[Si](*)(C)C,1364.05,True
P470134,*Cc1ccccc1[Si](*)(C)c1ccccc1,1211.39,True
P470135,*Cc1ccccc1[Si](*)(c1ccccc1)c1ccccc1,1132.09,True
P470136,*[Si](*)(C)C1CCCCC1,1696.65,True
P470137,*[Si](*)(C)c1ccc(C)cc1,1312.31,True
P470138,*[Si](*)(CC)c1ccccc1,1322.71,True
P470139,*[Si](*)(C)CCc1ccc(C)cc1,1406.0,True
P470140,*[Si](*)(C)CCCOc1ccccc1,1378.93,True
P470141,*Cc1ccccc1C[Si](*)(C)C,1406.0,True
P470142,*C/C=C/C[Si](*)(c1ccccc1)c1ccccc1,1242.93,True
P470143,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OCCCC)cc2)cc1,1387.13,True
P470144,*C/C=C/C[Si](*)(C=C)C=C,1535.36,True
P470145,*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2C)cc1,1275.17,True
P470149,*[Si](*)(C)CCc1ccccc1,1373.36,True
P470150,*=CC1=CC(=*)[Si]1(CCCC)CCCC,1581.41,True
P472001,*[Si](*)(CCCCCC)c1ccccc1,1476.96,True
P472002,*O[Si](*)(C)CCCOc1ccc(-c2ccc(C#N)cc2)cc1,1209.45,True
P472003,*O[Si](C)(C)O[Si](*)(C)CCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1297.86,True
P472004,*O[Si](*)(C)c1ccc(C)cc1,1281.49,True
P472005,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OCC(C)CC)cc2)cc1,1422.85,True
P472006,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)Oc2ccc(-c3ccc(OCC(C)CC)cc3)cc2)cc1,1344.57,True
P472007,*[Si](*)(C)CCC(F)(F)F,1340.94,True
P472008,*[Si](*)(C)CCCC,1798.48,True
P472009,*[Si](*)(C)CCCCCC,1800.66,True
P472010,*[Si](*)(C)CCCCCCCCCCCC,1803.5,True
P472011,*[Si](*)(C)c1ccc(-c2ccccc2)cc1,1165.52,True
P472012,*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)OCC(C)CC)cc2)cc1,1339.2,True
P472013,*O[Si](C)(C)O[Si](*)(C)CCCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2C)cc1,1347.62,True
P472014,*O[Si](*)(C)CCCCCn1c2ccccc2c2ccccc21,1301.68,True
P472015,*O[Si](*)(C)CCCCCCn1c2ccccc2c2ccccc21,1325.69,True
P472016,*O[Si](*)(C)CCCCCCCCCCCn1c2ccccc2c2ccccc21,1418.1,True
P472017,*[Si](*)(C)[Si](C)(C)c1ccccc1,1414.57,True
P472018,*[Si](C)(C)[Si](*)(C)c1ccccc1,1414.57,True
P472019,*[Si](*)(CCCC)CCc1ccccc1,1476.96,True
P472020,*[Si](*)(CCCc1ccccc1)CCCc1ccccc1,1348.83,True
P472021,*[Si](*)(Cc1ccccc1)Cc1ccccc1,1217.76,True
P472022,*[Si](*)(CCc1ccccc1)CCc1ccccc1,1291.49,True
P472023,*O[Si](*)(C([2H])([2H])[2H])C([2H])([2H])[2H],1592.93,True
P472024,*O[Si](*)(C)CCCCCCCCCCC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1267.12,True
P472025,*O[Si](*)(C)CCCCCCCCCCC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1224.64,True
P472026,*O[Si](*)(C)CCCCC(=O)OCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1247.84,True
P472027,*O[Si](*)(C)CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1210.65,True
P472028,*O[Si](*)(C)CCCCC1COC(=O)O1,1434.36,True
P472029,*O[Si](*)(C)CCCOCC1COC(=O)O1,1404.25,True
P472030,*CC/C=C/C[Si](*)(C)c1ccccc1,1417.15,True
P472031,*CCCCC[Si](*)(C)c1ccccc1,1476.96,True
P472032,*O[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](*)(C)C,1373.05,True
P472033,*O[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](*)(C)C,1378.54,True
P472034,*O[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](*)(C)C,1386.29,True
P472035,*[Si](*)(C)c1ccc(CCl)cc1,1159.35,True
P472036,*O[Si](*)(C)CCCC,1681.25,True
P472037,*O[Si](*)(C)CCCCC,1696.48,True
P472039,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCC(C)CC)c(OCC(C)CC)c(OCC(C)CC)c4)cc3)cc2)cc1,1305.79,True
P472040,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCCCCC)c(OCCCCC)c(OCCCCC)c4)cc3)cc2)cc1,1322.48,True
P472041,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c4)cc3)cc2)cc1,1458.57,True
P472042,*C/C=C(\C)C[Si](*)(C)C,1690.41,True
P472043,*O[Si](C=C)(C=C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,1398.92,True
P472044,*O[Si](C)(C=C)O[Si](C)(C=C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,1434.85,True
P472045,*[Si](*)(C)CCc1ccc(-c2ccccc2)cc1,1251.14,True
P472046,*[Si](*)(C)c1ccc(N(C)C)cc1,1378.56,True
P472047,*[Si](*)(C)CCCc1ccc(N(C)C)cc1,1472.88,True
P472048,*[Si](*)(C)CCCn1c2ccccc2c2ccccc21,1258.87,True
P472049,*[Si](*)(C)CCCN(C)c1ccccc1,1453.47,True
P472050,*c1ccc([Si](CCCC)(CCCC)[Si](*)(CCCC)CCCC)cc1,1626.17,True
P472051,*c1ccc([Si](C)(c2ccccc2)[Si](*)(C)c2ccccc2)cc1,1199.81,True
P472052,*C#C[Si](CCCC)(CCCC)[Si](*)(CCCC)CCCC,1691.34,True
P472053,*C#C[Si](C)(c1ccccc1)[Si](*)(C)c1ccccc1,1183.2,True
P472054,*C#Cc1ccc(C#C[Si](CCCC)(CCCC)[Si](*)(CCCC)CCCC)cc1,1486.07,True
P472055,*C#Cc1ccc(C#C[Si](C)(c2ccccc2)[Si](*)(C)c2ccccc2)cc1,1102.19,True
P472056,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,1237.93,True
P472058,*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(C#N)cc1,1429.01,True
P472059,*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(-c2ccc(C#N)cc2)cc1,1347.55,True
P472060,*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,1315.21,True
P472061,*CCC[Si](*)(C)O[Si](C)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(C#N)cc3)cc2)cc1,1271.58,True
P472064,*[Si](*)(C)c1ccc(OC)cc1,1281.49,True
P472065,*[Si](*)(C)c1ccc(N(CC)CC)cc1,1446.41,True
P472066,*C#CC(=O)C(O)C#C[Si](*)(c1ccccc1)c1ccccc1,979.82,True
P472067,*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,1302.27,True
P472080,*O[Si](*)(C)CCC(F)(F)C(F)(F)C(F)(F)F,1172.53,True
P472081,*O[Si](*)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1085.34,True
P472082,*O[Si](*)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1058.6,True
P472084,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(OCCCCCC)cc2)cc1,1337.64,True
P472085,*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(OCCCCCC)cc2)cc1,1382.3,True
P472093,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(C(=O)Oc3ccc(OC)cc3)cc2)cc1,1184.92,True
P472094,*O[Si](*)(C)CCCOCCOCCOc1ccc(COc2ccc3cc(C#N)ccc3c2)cc1,1230.33,True
P472095,*O[Si](*)(C)CCCCCCCCCCCOc1ccc(/C=C/c2ccc(OCCCC)cc2)cc1,1455.23,True
P472096,*O[Si](*)(C)CCCCCCCCCCCOc1ccc(/C=C/c2ccc(OC)cc2)cc1,1420.33,True
P472097,*O[Si](*)(C)CCCCCCCCCCCOc1ccc(/C=C/c2ccc(C#N)cc2)cc1,1383.2,True
P472098,*O[Si](*)(C)CCCCCOc1ccc(/C=C/c2ccc(OC)cc2)cc1,1324.66,True
P472099,*O[Si](*)(C)CCCCCOc1ccc(/C=C/c2ccc(C#N)cc2)cc1,1276.78,True
P472101,*CC(C[Si](*)(C)C)c1ccccc1,1422.51,True
P472102,*CCC(c1ccccc1)[Si](*)(C)C,1422.51,True
P472103,*O[Si](*)(C)CCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)Oc3ccc(C=C(C(=O)OCCCCCCCCC)C(=O)OCCCCCCCCC)cc3)cc2)cc1,1387.95,True
P472104,*O[Si](*)(C)CCc1ccc(O)cc1,1271.39,True
P472109,*O[Si](*)(C)C1CC2CC1C1C3CC(CC3C(=O)OC(C)(C)C)C21,1422.59,True
P472110,*O[Si](*)(c1ccccc1)c1ccc(OC(C)(C)C)cc1,1225.06,True
P472116,*O[Si](*)(CCCOCCOC)CCCOCCOC,1575.26,True
P472117,*O[Si](*)(CCCOCCOCCOC)CCCOCCOCCOC,1564.51,True
P472118,*O[Si](*)(CCCOCCOCCOCCOC)CCCOCCOCCOCCOC,1558.07,True
P472119,*O[Si](*)(CCCOCCOCCOCCOCCOC)CCCOCCOCCOCCOCCOC,1553.77,True
P472120,*O[Si](*)(CCCOCCOCCOCCOCCOCCOC)CCCOCCOCCOCCOCCOCCOC,1550.7,True
P472121,*O[Si](*)(CCCOCCOCCOCCOCCOCCOCCOC)CCCOCCOCCOCCOCCOCCOCCOC,1548.4,True
P472122,*O[Si](*)(CCCOCCOCCOCCOCCOCCOCCOCCOC)CCCOCCOCCOCCOCCOCCOCCOCCOC,1546.61,True
P472123,*CC(Cc1cccc2ccccc12)C[Si](*)(C)C,1283.6,True
P472124,*CC(Cc1ccc(-c2ccccc2)cc1)C[Si](*)(C)C,1327.24,True
P472125,*CC(C[Si](*)(C)C)c1cccc2ccccc12,1252.52,True
P472127,*O[Si](*)(C)CCCOC(=O)c1cc(OC(=O)c2ccc(OCCOCCOCCOCCOC)cc2)ccc1OC(=O)c1ccc(OCCOCCOCCOCCOC)cc1,1328.66,True
P472128,*O[Si](*)(C)CCCOC(=O)c1cc(OC(=O)c2ccc(OCCOCCOCCOCCOCCOCCOC)cc2)ccc1OC(=O)c1ccc(OCCOCCOCCOCCOCCOCCOC)cc1,1363.26,True
P472129,*O[Si](*)(C)CCCCCCOC(=O)c1cc(OC(=O)c2ccc(OCCOCCOCCOCCOCCOCCOC)cc2)ccc1OC(=O)c1ccc(OCCOCCOCCOCCOCCOCCOC)cc1,1380.57,True
P472130,*O[Si](*)(C)CCCCCCCCCCCOC(=O)c1cc(OC(=O)c2ccc(OCCOCCOCCOCCOCCOCCOCCOCCOC)cc2)ccc1OC(=O)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,1423.32,True
P472131,*O[Si](C)(C)CC[Si](*)(C)O[Si](C)(C)C,1669.39,True
P472134,*O[Si](*)(CCC)c1ccccc1,1338.92,True
P472135,*c1ccc([Si](*)(C)c2ccc(OC)cc2)cc1,1193.34,True
P472136,*c1ccc([Si](*)(C)CC=C)cc1,1322.79,True
P472137,*c1ccc([Si](*)(C)N(C)C)cc1,1378.56,True
P472139,*c1ccc([Si](C)(C)[Si](C)(C=C)[Si](*)(C)C)cc1,1478.88,True
P472140,*c1ccc([Si](*)(C)OS(=O)(=O)C(F)(F)F)cc1,1038.49,True
P472141,*c1ccc([Si](*)(C)[Si](C)(C)c2ccccc2)cc1,1287.15,True
P472144,*[Si](*)(CCCCCC)CCCCCCn1cccc1,1629.23,True
P472149,*O[Si](*)(C)CCCOc1ccc(C(=O)OC2CCC3(C)C(=CCC4C3CCC3(C)C(C(C)CCCC(C)C)CCC43)C2)cc1,1461.66,True
P472158,*O[Si](*)(C)CCCOCCOCCOCCOC,1562.25,True
P472161,*/C=C/c1ccc(/C=C/[Si](C)(C)c2ccc([Si](*)(C)C)cc2)cc1,1333.73,True
P472162,*/C=C/c1ccc(/C=C/[Si](C)(C)c2cccc([Si](*)(C)C)c2)cc1,1333.73,True
P472163,*/C=C/c1cccc(/C=C/[Si](C)(C)c2ccc([Si](*)(C)C)cc2)c1,1333.73,True
P472164,*/C=C/c1cccc(/C=C/[Si](C)(C)c2cccc([Si](*)(C)C)c2)c1,1333.73,True
P472165,*/C=C/c1ccc(/C=C/[Si](C)(C)c2ccc([Si](*)(C)C)cc2)cc1,1333.73,True
P472166,*/C=C/c1ccc(/C=C/[Si](C)(C)c2cccc([Si](*)(C)C)c2)cc1,1333.73,True
P472167,*/C=C/c1cccc(/C=C/[Si](C)(C)c2ccc([Si](*)(C)C)cc2)c1,1333.73,True
P472168,*/C=C/c1cccc(/C=C/[Si](C)(C)c2cccc([Si](*)(C)C)c2)c1,1333.73,True
P472169,*/C=C/c1ccc(/C=C/[Si](C)(CCC(F)(F)F)c2ccc([Si](*)(C)CCC(F)(F)F)cc2)cc1,1249.59,True
P472170,*/C=C/c1ccc(/C=C/[Si](C)(CCC(F)(F)F)c2cccc([Si](*)(C)CCC(F)(F)F)c2)cc1,1249.59,True
P472171,*/C=C/c1cccc(/C=C/[Si](C)(CCC(F)(F)F)c2ccc([Si](*)(C)CCC(F)(F)F)cc2)c1,1249.59,True
P472172,*/C=C/c1ccc(/C=C/[Si](C)(CCC(F)(F)F)c2ccc([Si](*)(C)CCC(F)(F)F)cc2)cc1,1249.59,True
P472173,*/C=C/c1ccc(/C=C/[Si](C)(CCC(F)(F)F)c2cccc([Si](*)(C)CCC(F)(F)F)c2)cc1,1249.59,True
P472174,*/C=C/c1cccc(/C=C/[Si](C)(CCC(F)(F)F)c2ccc([Si](*)(C)CCC(F)(F)F)cc2)c1,1249.59,True
P472175,*/C=C/c1cccc(/C=C/[Si](C)(CCC(F)(F)F)c2cccc([Si](*)(C)CCC(F)(F)F)c2)c1,1249.59,True
P472176,*O[Si](*)(C)OCCOCCOCCOC,1512.72,True
P472185,*CCC[Si](*)(C[Si](C)(C)c1ccccc1)C[Si](C)(C)c1ccccc1,1448.26,True
P472186,*CCC[Si](*)(C)C[Si](C)(C)C,1796.76,True
P472187,*CCC[Si](*)(C)CCC[Si](C)(C)C,1798.48,True
P472188,*CCC[Si](*)(C)c1cccc(C)c1,1440.7,True
P472189,*CCC[Si](*)(c1cccc2ccccc12)C1CCCCC1,1330.18,True
P472191,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc(OCC)cc3)cc2)cc1,1316.63,True
P472196,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCC)c(OCC)c(OCC)c4)cc3)cc2)cc1,1225.12,True
P472197,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4cc(OCC)cc(OCC)c4)cc3)cc2)cc1,1204.45,True
P472198,*O[Si](*)(C)CCCOc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4ccc(OCC)cc4)cc3)cc2)cc1,1180.05,True
P472213,*O[Si](c1ccccc1)(c1ccccc1)c1ccc([Si](*)(c2ccccc2)c2ccccc2)cc1,1101.95,True
P472214,*O[Si](c1ccccc1)(c1ccccc1)c1ccc(-c2ccc([Si](*)(c3ccccc3)c3ccccc3)cc2)cc1,1091.95,True
P472215,*O[Si](C)(C)c1ccc(-c2ccc([Si](*)(C)C)cc2)cc1,1295.94,True
P472216,*O[Si](*)(C)CCCCCCCCCCCOc1ccc(-c2ccc(C(=O)Oc3ccc(C(=O)OC(C)C(=O)OC(C)C(=O)OCC(C)CC)cc3)cc2)cc1,1341.5,True
P472217,*O[Si](*)(C)CCCCCCCCCCCOc1ccc(-c2ccc(C(=O)Oc3ccc(C(=O)OC(C)C(=O)OC(C)C(=O)OC(C)C(=O)OCC(C)CC)cc3)cc2)cc1,1336.41,True
P472229,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)OCCOc2ccc(C(=O)OC3CCC4(C)C(=CCC5C4CCC4(C)C(C(C)CCCC(C)C)CCC54)C3)cc2)cc1,1432.86,True
P472234,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(OC(=O)c2ccc(OCC(C)CC)cc2)cc1,1390.43,True
P472235,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc(OCC(C)CC)cc3)cc2)cc1,1344.57,True
P472236,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(OCC(C)CC)cc3)cc2)cc1,1323.75,True
P472237,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(C(=O)Oc2ccc(-c3ccc(OC(=O)c4ccc(OCC(C)CC)cc4)cc3)cc2)cc1,1292.82,True
P472238,*O[Si](*)(C)CCCCCCCCCCCOc1ccc(C(=O)OC/C=C(\C)CCC=C(C)C)cc1,1506.98,True
P472239,*O[Si](C)(C)c1ccc([Si](*)(C)C)c2ccccc12,1251.95,True
P472240,*O[Si](C)(C)c1cccc2c([Si](*)(C)C)cccc12,1252.73,True
P472241,*O[Si](C)(C)c1ccc2cc([Si](*)(C)C)ccc2c1,1252.73,True
P472242,*O[Si](C)(C)c1ccc2ccc([Si](*)(C)C)cc2c1,1252.73,True
P472243,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc(OCCCCCCC)cc3)cc2)cc1,1372.43,True
P472245,*O[Si](*)(C)CC[Si](OCCOC)(OCCOC)OCCOC,1530.91,True
P472246,*O[Si](*)(C)CCCCCCCCCCC(=O)Oc1ccc2cc(C(=O)OC3CCC4(C)C(=CCC5C4CCC4(C)C(C(C)CCCC(C)C)CCC54)C3)ccc2c1,1464.05,True
P472248,*O[Si](*)(C)CCCOc1ccc(C(=O)OCCOc2ccc(C(=O)OC3CCC4(C)C(=CCC5C4CCC4(C)C(C(C)CCCC(C)C)CCC54)C3)cc2)cc1,1398.73,True
P472249,*O[Si](*)(C)CCCOc1ccc2c(c1)c1cc(-c3ccc4c(c3)c3ccccc3n4CC(CC)CCCC)ccc1n2CC(CC)CCCC,1358.21,True
P472250,*O[Si](*)(C)CCCOc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(C)cc4)cc3)cc2)cc1,1185.01,True
P472251,*Cc1ccc(-c2ccc(C[Si](*)(C)C)cc2)cc1,1280.35,True
P472252,*Cc1ccc(-c2ccc(C[Si](*)(CCCC)c3ccccc3)cc2)cc1,1272.46,True
P472255,*O[Si](*)(C)CCCOc1ccc(-c2ccc(OC(=O)CCCCC(=O)OC3CC(C)CCC3C(C)C)cc2)cc1,1373.35,True
